ensembl_transcript_id,transcript_length
AT5G16270.1,3795
AT5G16280.1,4412
AT5G16280.2,4409
AT5G16290.1,1858
AT5G16290.2,1821
AT5G16300.1,3677
AT5G16300.2,3332
AT5G16300.3,3168
AT5G16300.4,3297
AT5G16370.1,2239
AT5G16390.1,1429
AT5G16390.2,1469
AT5G16400.1,1185
AT5G16440.1,1248
AT5G16470.1,1154
AT5G16470.2,801
AT5G16510.1,1460
AT5G16510.2,1538
AT5G16540.1,1635
AT5G16540.2,1454
AT5G16540.3,1733
AT5G16540.4,1816
AT5G16550.1,1176
AT5G16620.1,1853
AT5G16650.1,979
AT5G16650.2,1060
AT5G16660.1,1044
AT5G16660.2,773
AT5G16710.1,1088
AT5G16715.1,3394
AT5G16730.1,3138
AT5G16760.1,1698
AT5G16800.1,1460
AT5G16800.2,1351
AT5G16800.3,1343
AT5G16810.1,1528
AT5G16810.2,1684
AT5G16830.1,1213
AT5G16840.1,1201
AT5G16840.2,1180
AT5G16840.3,1017
AT5G16880.1,1656
AT5G16880.2,1674
AT5G16880.3,1502
AT5G16880.4,2155
AT5G16970.1,1441
AT5G16990.1,1956
AT5G17020.1,4002
AT5G17020.2,3812
AT5G17050.1,1620
AT5G17170.1,1324
AT5G17170.2,1140
AT5G17190.1,1003
AT5G17230.1,2089
AT5G17230.2,1724
AT5G17230.3,2102
AT5G17230.4,1912
AT5G17280.1,597
AT5G17300.1,1930
AT5G17300.2,1945
AT5G17310.1,1737
AT5G17310.2,2038
AT5G17310.3,1770
AT5G17310.4,1741
AT5G17310.5,1705
AT5G17310.6,1624
AT5G17380.1,2072
AT5G17460.1,2298
AT5G17460.2,2312
AT5G17460.3,2385
AT5G17560.1,943
AT5G17560.2,1162
AT5G17560.3,1097
AT5G17610.1,1029
AT5G17630.1,1629
AT5G17670.1,1179
AT5G17710.1,1267
AT5G17710.2,1421
AT5G17710.3,1298
AT5G17770.1,1521
AT5G17840.1,927
AT5G17860.1,2139
AT5G17860.2,1882
AT5G17870.1,615
AT5G17870.2,876
AT5G17920.1,3149
AT5G17920.2,2798
AT5G17990.1,2105
AT5G18010.1,633
AT5G18020.1,603
AT5G18030.1,839
AT5G18050.1,747
AT5G18060.1,810
AT5G18080.1,626
AT5G18100.1,708
AT5G18110.1,1120
AT5G18120.1,1756
AT5G18120.2,2030
AT5G18120.3,2376
AT5G18130.1,1487
AT5G18130.2,1920
AT5G18140.1,1930
AT5G18170.1,1851
AT5G18190.1,3004
AT5G18190.2,3619
AT5G18230.1,3031
AT5G18230.2,2922
AT5G18230.3,3260
AT5G18230.4,2995
AT5G18280.1,2067
AT5G18380.1,1093
AT5G18380.2,582
AT5G18380.3,567
AT5G18400.1,1294
AT5G18400.2,1296
AT5G18400.3,1182
AT5G18420.1,1845
AT5G18420.2,1532
AT5G18420.3,1477
AT5G18420.4,1491
AT5G18480.1,1986
AT5G18500.1,2311
AT5G18500.2,2224
AT5G18500.3,2304
AT5G18500.4,2219
AT5G18500.5,2083
AT5G18500.6,1994
AT5G18520.1,1749
AT5G18570.1,2434
AT5G18580.1,1812
AT5G18600.1,873
AT5G18630.1,1682
AT5G18630.2,1678
AT5G18650.1,1702
AT5G18660.1,1591
AT5G18670.1,1989
AT5G18760.1,1669
AT5G18760.2,1810
AT5G18800.1,670
AT5G18800.2,748
AT5G18900.1,1259
AT5G18940.1,1733
AT5G18960.2,3084
AT5G19000.1,1856
AT5G19000.2,1705
AT5G19000.3,1743
AT5G19010.1,2621
AT5G19120.1,1420
AT5G19140.1,1215
AT5G19140.2,1295
AT5G19190.1,1374
AT5G19220.1,1732
AT5G19240.1,1392
AT5G19250.1,928
AT5G19290.1,1568
AT5G19330.1,2752
AT5G19350.1,1667
AT5G19350.2,1586
AT5G19370.1,1235
AT5G19390.1,3182
AT5G19390.2,3341
AT5G19390.3,3249
AT5G19400.1,3919
AT5G19400.2,3873
AT5G19400.3,3888
AT5G19400.4,3966
AT5G19400.5,3947
AT5G19440.1,1376
AT5G19510.1,982
AT5G19530.1,1639
AT5G19530.2,1392
AT5G19540.1,1735
AT5G19540.2,1719
AT5G19550.1,1822
AT5G19590.1,1096
AT5G19590.2,1632
AT5G19690.1,3110
AT5G19690.2,3267
AT5G19760.1,1391
AT5G19770.1,1964
AT5G19780.1,1780
AT5G19820.1,4016
AT5G19850.1,1383
AT5G19855.1,1298
AT5G19855.2,1409
AT5G19860.1,1207
AT5G19875.1,1098
AT5G19940.1,1085
AT5G19940.2,987
AT5G19990.1,1838
AT5G19990.2,2228
AT5G19990.3,1821
AT5G20000.1,1792
AT5G20010.1,1519
AT5G20020.1,1216
AT5G20040.1,1820
AT5G20040.2,1570
AT5G20040.3,1757
AT5G20060.1,1192
AT5G20060.2,1518
AT5G20060.3,1158
AT5G20060.4,1099
AT5G20070.1,1562
AT5G20080.1,1671
AT5G20090.1,908
AT5G20090.2,687
AT5G20090.3,696
AT5G20090.4,959
AT5G20130.1,853
AT5G20140.1,1363
AT5G20140.2,1416
AT5G20150.1,1206
AT5G20160.1,892
AT5G20160.2,869
AT5G20165.1,715
AT5G20165.2,765
AT5G20165.3,875
AT5G20165.4,846
AT5G20180.1,676
AT5G20180.2,666
AT5G20180.3,820
AT5G20180.4,842
AT5G20190.1,1906
AT5G20230.1,1192
AT5G20250.1,3011
AT5G20250.2,2912
AT5G20250.3,2846
AT5G20250.4,2753
AT5G20270.1,1481
AT5G20280.1,3654
AT5G20290.1,1117
AT5G20300.1,2770
AT5G20300.2,3138
AT5G20300.3,2654
AT5G20300.4,3236
AT5G20300.5,2606
AT5G20350.1,2598
AT5G20380.1,1942
AT5G20380.2,2067
AT5G20490.1,4593
AT5G20490.2,5594
AT5G20490.3,5058
AT5G20500.1,826
AT5G20520.1,1707
AT5G20620.1,1508
AT5G20620.2,1344
AT5G20630.1,1008
AT5G20660.1,3147
AT5G20660.3,3136
AT5G20700.1,1757
AT5G20720.1,982
AT5G20720.2,972
AT5G20720.3,1150
AT5G20720.4,993
AT5G20730.1,4341
AT5G20730.2,4429
AT5G20730.3,4321
AT5G20840.1,3913
AT5G20890.1,2214
AT5G20900.1,1081
AT5G20920.1,1294
AT5G20920.2,1188
AT5G20920.3,1295
AT5G20950.1,2492
AT5G20950.2,2412
AT5G20950.3,2514
AT5G21040.1,2099
AT5G21040.2,2173
AT5G21040.3,2025
AT5G21070.1,1370
AT5G21090.1,1302
AT5G21100.1,2170
AT5G21105.1,2466
AT5G21160.1,3254
AT5G21170.1,1467
AT5G21170.2,1271
AT5G21274.1,818
AT5G21326.1,1894
AT5G21430.1,1011
AT5G21430.2,943
AT5G21920.1,1020
AT5G21930.1,3179
AT5G21930.2,3041
AT5G21930.3,2880
AT5G21930.4,3310
AT5G21940.1,1644
AT5G21990.1,2250
AT5G22000.1,1958
AT5G22000.2,1729
AT5G22000.3,1841
AT5G22000.4,1603
AT5G22050.1,1221
AT5G22050.2,1834
AT5G22060.1,1754
AT5G22070.1,1883
AT5G22080.1,1203
AT5G22080.2,1246
AT5G22090.1,2050
AT5G22090.2,2079
AT5G22210.1,609
AT5G22210.2,624
AT5G22270.1,927
AT5G22280.1,887
AT5G22280.2,700
AT5G22280.3,925
AT5G22290.1,1506
AT5G22290.2,1540
AT5G22330.1,1816
AT5G22340.1,1804
AT5G22340.2,1325
AT5G22350.1,2204
AT5G22360.1,1270
AT5G22440.1,1090
AT5G22440.2,1072
AT5G22500.1,1898
AT5G22500.2,2153
AT5G22510.1,2760
AT5G22510.2,2463
AT5G22580.1,944
AT5G22620.1,1738
AT5G22620.2,1541
AT5G22620.3,1691
AT5G22620.4,2027
AT5G22620.5,1813
AT5G22620.6,1553
AT5G22630.1,2185
AT5G22640.1,2963
AT5G22640.3,3226
AT5G22650.1,1537
AT5G22650.2,1240
AT5G22770.1,4023
AT5G22770.2,3433
AT5G22770.3,3489
AT5G22770.4,3706
AT5G22770.5,3896
AT5G22770.6,3846
AT5G22780.1,4024
AT5G22780.2,3755
AT5G22800.1,3529
AT5G22800.2,3491
AT5G22830.1,1736
AT5G22830.2,1542
AT5G22875.1,502
AT5G22875.2,599
AT5G22875.3,1183
AT5G22880.1,847
AT5G22920.1,1405
AT5G22920.2,1506
AT5G22950.1,1065
AT5G23010.1,1729
AT5G23010.2,1857
AT5G23010.3,1923
AT5G23040.1,1196
AT5G23040.2,1025
AT5G23060.1,1529
AT5G23060.2,1608
AT5G23070.1,1187
AT5G23120.1,1543
AT5G23120.2,1793
AT5G23140.1,1585
AT5G23210.1,1996
AT5G23210.3,2087
AT5G23290.1,734
AT5G23440.1,1005
AT5G23450.1,3310
AT5G23450.2,3444
AT5G23450.3,3126
AT5G23450.4,2888
AT5G23450.5,2948
AT5G23535.1,1015
AT5G23535.2,830
AT5G23540.1,1334
AT5G23540.2,1240
AT5G23575.1,2272
AT5G23610.1,2370
AT5G23610.2,2187
AT5G23630.1,4225
AT5G23660.1,1346
AT5G23670.1,2072
AT5G23670.2,1979
AT5G23740.1,916
AT5G23750.1,1212
AT5G23750.2,962
AT5G23750.3,992
AT5G23820.1,1056
AT5G23860.1,1865
AT5G23860.2,1567
AT5G23890.1,3331
AT5G23890.2,3288
AT5G23900.1,946
AT5G23920.1,999
AT5G23940.1,1948
AT5G24020.1,1423
AT5G24120.1,2092
AT5G24120.2,2128
AT5G24120.3,2165
AT5G24150.1,1975
AT5G24150.2,1863
AT5G24165.1,939
AT5G24165.2,1067
AT5G24210.1,1600
AT5G24210.2,1865
AT5G24210.3,1562
AT5G24300.1,2663
AT5G24300.2,2351
AT5G24380.1,2378
AT5G24400.1,1446
AT5G24420.1,1321
AT5G24460.1,1289
AT5G24490.1,1298
AT5G24520.1,1831
AT5G24520.2,1436
AT5G24520.3,1493
AT5G24520.4,1491
AT5G24570.1,452
AT5G24610.1,801
AT5G24650.1,1124
AT5G24690.1,2135
AT5G24710.1,4688
AT5G24770.1,1423
AT5G24770.2,1508
AT5G24780.1,1318
AT5G24780.2,1094
AT5G24800.1,1021
AT5G24890.1,1659
AT5G24930.1,1089
AT5G25080.1,1017
AT5G25100.1,2425
AT5G25100.2,2485
AT5G25120.1,2017
AT5G25190.1,1038
AT5G25220.1,2046
AT5G25220.2,1891
AT5G25265.1,1807
AT5G25270.1,2681
AT5G25280.1,2532
AT5G25280.2,2120
AT5G25280.3,2686
AT5G25350.1,2929
AT5G25360.1,1018
AT5G25360.2,954
AT5G25460.1,1599
AT5G25510.1,2157
AT5G25540.1,1014
AT5G25540.2,1079
AT5G25540.3,1120
AT5G25560.2,2752
AT5G25560.4,2834
AT5G25560.5,2849
AT5G25560.6,2912
AT5G25610.1,1727
AT5G25630.1,2211
AT5G25630.2,2036
AT5G25630.3,2410
AT5G25754.1,3562
AT5G25757.1,2095
AT5G25760.1,745
AT5G25760.2,958
AT5G25840.1,976
AT5G25940.1,582
AT5G25980.1,1860
AT5G25980.2,1966
AT5G25980.3,1857
AT5G26000.1,1889
AT5G26000.2,1836
AT5G26030.1,2051
AT5G26030.2,1976
AT5G26210.1,1288
AT5G26260.1,1585
AT5G26280.1,1353
AT5G26280.2,1166
AT5G26280.3,1455
AT5G26360.1,2313
AT5G26570.1,3898
AT5G26570.2,3783
AT5G26667.1,1118
AT5G26667.2,1134
AT5G26667.3,1059
AT5G26667.4,1305
AT5G26710.1,2547
AT5G26742.1,2834
AT5G26742.2,3362
AT5G26742.3,2525
AT5G26751.1,1666
AT5G26780.1,2131
AT5G26780.2,2044
AT5G26780.3,2072
AT5G26780.4,2219
AT5G26800.1,637
AT5G26820.1,2239
AT5G26830.1,2548
AT5G26880.1,1082
AT5G27120.1,2114
AT5G27150.1,2553
AT5G27280.1,859
AT5G27290.1,1339
AT5G27290.2,1244
AT5G27350.1,2125
AT5G27380.1,2022
AT5G27390.1,1136
AT5G27390.2,1228
AT5G27390.3,1042
AT5G27390.4,1125
AT5G27430.1,1805
AT5G27470.1,1740
AT5G27540.1,2461
AT5G27540.2,2502
AT5G27560.1,1645
AT5G27560.2,1605
AT5G27560.3,1827
AT5G27560.4,1711
AT5G27640.1,2859
AT5G27640.2,2536
AT5G27640.3,2805
AT5G27670.1,946
AT5G27700.1,673
AT5G27720.1,987
AT5G27740.1,1757
AT5G27760.1,749
AT5G27760.2,1218
AT5G27770.1,788
AT5G27840.1,1689
AT5G27840.2,1648
AT5G27840.3,1861
AT5G27840.4,1834
AT5G27850.1,1342
AT5G27850.2,1058
AT5G27990.1,890
AT5G27990.2,1103
AT5G28020.1,1584
AT5G28020.2,1365
AT5G28020.3,1239
AT5G28020.4,1330
AT5G28020.6,1216
AT5G28050.1,1136
AT5G28050.2,1053
AT5G28050.3,1199
AT5G28060.1,860
AT5G28300.1,2552
AT5G28450.1,628
AT5G28500.1,1829
AT5G28540.1,2836
AT5G28750.1,663
AT5G28770.1,1203
AT5G28770.2,1294
AT5G28770.3,1361
AT5G28770.4,1304
AT5G28840.1,1812
AT5G28840.2,1631
AT5G28850.1,2413
AT5G28850.2,2390
AT5G28900.1,2263
AT5G28919.1,1739
AT5G30510.1,1588
AT5G32440.1,1255
AT5G32440.2,1048
AT5G32440.3,1126
AT5G32450.1,1313
AT5G33320.1,1776
AT5G34850.1,2583
AT5G35100.1,2331
AT5G35100.2,927
AT5G35100.3,1253
AT5G35160.1,2272
AT5G35160.2,2621
AT5G35160.3,2478
AT5G35160.4,2686
AT5G35170.1,2365
AT5G35170.2,2150
AT5G35180.1,2838
AT5G35180.2,2884
AT5G35180.4,2787
AT5G35180.5,2841
AT5G35200.1,2252
AT5G35200.2,2375
AT5G35210.1,5856
AT5G35210.2,6028
AT5G35220.1,1898
AT5G35330.1,1271
AT5G35330.2,1292
AT5G35330.3,1324
AT5G35330.4,1632
AT5G35360.1,2038
AT5G35360.2,1988
AT5G35360.3,2029
AT5G35460.1,1819
AT5G35460.2,2212
AT5G35530.1,1172
AT5G35590.1,1202
AT5G35620.1,1035
AT5G35620.2,1293
AT5G35620.3,944
AT5G35630.1,1885
AT5G35630.2,1706
AT5G35630.3,1604
AT5G35680.1,882
AT5G35680.2,911
AT5G35680.3,758
AT5G35690.1,2438
AT5G35730.1,1868
AT5G35735.1,1717
AT5G35790.1,2082
AT5G35970.1,3475
AT5G35980.1,3829
AT5G35980.3,3256
AT5G36120.1,846
AT5G36160.1,1736
AT5G36170.1,1717
AT5G36170.2,1627
AT5G36170.3,1695
AT5G36170.4,1646
AT5G36230.1,1694
AT5G36230.2,1925
AT5G36290.1,1307
AT5G36290.2,1407
AT5G36700.1,1655
AT5G36700.2,1345
AT5G36700.3,1544
AT5G36700.4,1803
AT5G36790.1,1654
AT5G36790.2,1763
AT5G36790.3,1412
AT5G36880.1,2655
AT5G36880.2,2735
AT5G36880.3,2813
AT5G36880.4,2721
AT5G36880.5,2646
AT5G36880.6,2572
AT5G36910.1,905
AT5G37360.1,1316
AT5G37370.1,1676
AT5G37370.2,1466
AT5G37370.4,1614
AT5G37370.5,2562
AT5G37475.1,1175
AT5G37475.2,1662
AT5G37475.3,1548
AT5G37510.1,2740
AT5G37510.2,2527
AT5G37720.1,1280
AT5G37720.2,1315
AT5G37770.2,910
AT5G37780.1,903
AT5G37780.2,825
AT5G37780.3,858
AT5G37780.4,937
AT5G37830.1,4440
AT5G37850.1,1437
AT5G37850.2,1470
AT5G37850.3,1184
AT5G37850.4,1562
AT5G37990.1,1089
AT5G38020.1,1591
AT5G38020.2,1801
AT5G38220.1,1665
AT5G38220.2,1425
AT5G38290.1,1232
AT5G38290.2,1137
AT5G38410.1,1210
AT5G38410.2,963
AT5G38410.3,1184
AT5G38420.1,935
AT5G38430.1,1894
AT5G38430.2,840
AT5G38470.1,1480
AT5G38470.2,1430
AT5G38480.1,1239
AT5G38480.2,1316
AT5G38480.3,1476
AT5G38510.1,1701
AT5G38510.2,1635
AT5G38510.3,1584
AT5G38520.1,1602
AT5G38520.2,1354
AT5G38630.1,1516
AT5G38650.1,789
AT5G38660.1,2093
AT5G38660.2,1692
AT5G38830.1,1980
AT5G38880.1,3519
AT5G38980.1,727
AT5G39050.1,2037
AT5G39080.1,1775
AT5G39160.1,1030
AT5G39160.2,816
AT5G39160.3,827
AT5G39190.1,1087
AT5G39190.2,818
AT5G39210.1,897
AT5G39320.1,2014
AT5G39340.1,1177
AT5G39340.2,1321
AT5G39340.3,958
AT5G39340.4,841
AT5G39510.1,1207
AT5G39530.1,1506
AT5G39530.2,1592
AT5G39570.1,1512
AT5G39570.2,1848
AT5G39590.1,1945
AT5G39600.1,966
AT5G39730.1,1024
AT5G39740.1,1339
AT5G39740.2,1291
AT5G39800.1,677
AT5G39830.1,1687
AT5G39830.2,1540
AT5G39850.1,1041
AT5G39860.1,856
AT5G39950.1,697
AT5G40200.1,2321
AT5G40370.1,1019
AT5G40370.2,941
AT5G40450.1,9194
AT5G40450.2,8999
AT5G40500.1,760
AT5G40500.2,733
AT5G40580.1,1248
AT5G40580.2,1189
AT5G40580.3,1252
AT5G40580.4,915
AT5G40610.1,1593
AT5G40650.1,1142
AT5G40650.2,1989
AT5G40670.1,1426
AT5G40770.1,2161
AT5G40810.1,1693
AT5G40810.2,1709
AT5G40850.1,2576
AT5G40850.2,1750
AT5G40850.3,1886
AT5G40890.1,3082
AT5G40890.2,2854
AT5G40930.1,884
AT5G40930.2,885
AT5G40950.1,950
AT5G41010.1,690
AT5G41020.1,1915
AT5G41050.1,1136
AT5G41190.1,2060
AT5G41210.1,1188
AT5G41340.1,1030
AT5G41340.2,1413
AT5G41400.1,901
AT5G41600.1,1411
AT5G41670.1,2289
AT5G41670.2,1804
AT5G41670.3,1848
AT5G41670.4,2137
AT5G41685.1,575
AT5G41700.1,935
AT5G41700.2,937
AT5G41700.3,1011
AT5G41700.4,803
AT5G41700.5,1102
AT5G41770.1,2479
AT5G41790.1,5137
AT5G41790.2,5613
AT5G41810.1,1418
AT5G41810.2,1269
AT5G41940.1,1989
AT5G41950.1,2159
AT5G41970.1,1469
AT5G41990.1,2254
AT5G42000.1,1123
AT5G42020.1,2575
AT5G42020.2,2163
AT5G42020.3,2617
AT5G42030.1,1258
AT5G42030.2,1281
AT5G42030.3,1165
AT5G42050.1,1784
AT5G42060.1,568
AT5G42070.1,705
AT5G42080.1,2690
AT5G42080.3,2366
AT5G42080.4,2559
AT5G42090.1,2560
AT5G42100.1,2075
AT5G42100.2,1734
AT5G42130.1,1663
AT5G42150.1,1704
AT5G42190.1,1045
AT5G42220.1,3373
AT5G42220.2,3206
AT5G42240.1,2361
AT5G42270.1,2491
AT5G42300.1,1425
AT5G42310.1,2593
AT5G42390.1,4647
AT5G42420.1,1519
AT5G42520.1,1433
AT5G42520.2,1421
AT5G42520.3,1357
AT5G42530.1,598
AT5G42540.1,3498
AT5G42540.2,3458
AT5G42560.1,1440
AT5G42560.2,1322
AT5G42560.3,1461
AT5G42570.1,1124
AT5G42620.1,3322
AT5G42650.1,2032
AT5G42670.1,1627
AT5G42740.1,2469
AT5G42740.2,2653
AT5G42740.3,2257
AT5G42760.1,1258
AT5G42760.2,1339
AT5G42765.1,997
AT5G42790.1,1244
AT5G42820.1,2420
AT5G42820.2,1495
AT5G42825.1,994
AT5G42850.1,1168
AT5G42850.2,651
AT5G42890.1,843
AT5G42960.1,935
AT5G42980.1,1035
AT5G42990.1,789
AT5G43010.1,1659
AT5G43060.1,2047
AT5G43100.1,2686
AT5G43130.1,2841
AT5G43130.2,2747
AT5G43130.3,3032
AT5G43150.1,741
AT5G43260.1,964
AT5G43320.1,2385
AT5G43320.2,2650
AT5G43330.1,1462
AT5G43440.1,1270
AT5G43440.2,1370
AT5G43450.1,1552
AT5G43450.2,1448
AT5G43460.1,1355
AT5G43460.2,1184
AT5G43470.1,3644
AT5G43470.2,3368
AT5G43470.3,3625
AT5G43470.4,3310
AT5G43560.1,3800
AT5G43560.2,3537
AT5G43630.1,3045
AT5G43630.2,3410
AT5G43630.3,3324
AT5G43630.4,3030
AT5G43700.1,1356
AT5G43720.1,1507
AT5G43750.1,1002
AT5G43760.1,2217
AT5G43780.1,1904
AT5G43830.1,1213
AT5G43850.1,1037
AT5G43940.1,1364
AT5G43940.2,1440
AT5G43960.1,2080
AT5G43960.2,1957
AT5G43970.1,696
AT5G44000.1,1492
AT5G44020.1,1409
AT5G44070.1,1815
AT5G44070.2,2085
AT5G44090.1,2594
AT5G44090.2,3012
AT5G44100.1,2382
AT5G44100.2,2197
AT5G44130.1,1225
AT5G44190.1,1594
AT5G44190.2,1666
AT5G44200.1,1298
AT5G44200.2,1332
AT5G44240.1,3688
AT5G44240.2,3777
AT5G44250.1,1516
AT5G44250.2,1493
AT5G44260.1,1719
AT5G44290.1,2541
AT5G44290.2,2752
AT5G44290.3,2770
AT5G44290.4,2536
AT5G44290.5,2496
AT5G44320.1,2194
AT5G44340.1,1797
AT5G44410.1,1936
AT5G44520.1,1300
AT5G44520.2,1327
AT5G44580.1,844
AT5G44650.1,1232
AT5G44680.1,1722
AT5G44710.1,795
AT5G44720.1,1317
AT5G44785.1,2870
AT5G44785.2,1644
AT5G44790.1,3633
AT5G45010.1,937
AT5G45040.1,760
AT5G45100.1,1357
AT5G45100.2,1375
AT5G45130.1,1317
AT5G45130.2,1423
AT5G45170.1,1522
AT5G45170.2,1549
AT5G45290.1,2497
AT5G45290.2,2276
AT5G45350.1,1270
AT5G45350.2,1014
AT5G45350.3,1483
AT5G45350.4,1262
AT5G45350.5,1216
AT5G45350.6,1168
AT5G45350.7,1091
AT5G45360.1,1446
AT5G45390.1,1338
AT5G45410.1,1419
AT5G45410.2,1357
AT5G45410.3,1242
AT5G45410.4,1666
AT5G45410.5,1649
AT5G45420.1,1415
AT5G45420.2,1746
AT5G45430.1,2635
AT5G45430.2,2640
AT5G45490.1,1714
AT5G45490.2,1355
AT5G45510.1,4235
AT5G45510.2,4318
AT5G45550.1,1082
AT5G45600.1,1271
AT5G45600.2,1030
AT5G45620.1,1541
AT5G45620.2,1852
AT5G45670.1,1759
AT5G45680.1,896
AT5G45750.1,1215
AT5G45775.1,828
AT5G45775.2,924
AT5G45800.1,2515
AT5G45800.2,2954
AT5G45820.1,1923
AT5G45930.1,1534
AT5G45950.1,1396
AT5G46020.1,1044
AT5G46030.1,886
AT5G46030.2,926
AT5G46030.3,915
AT5G46070.1,3823
AT5G46110.1,2292
AT5G46110.2,2055
AT5G46110.3,2000
AT5G46110.4,2037
AT5G46150.1,2519
AT5G46160.1,1245
AT5G46160.2,686
AT5G46210.1,2739
AT5G46240.1,3021
AT5G46250.1,1654
AT5G46250.2,1529
AT5G46250.3,1529
AT5G46290.1,2015
AT5G46290.2,1716
AT5G46290.3,1936
AT5G46420.1,2692
AT5G46430.1,697
AT5G46580.1,2202
AT5G46620.1,1044
AT5G46630.1,1862
AT5G46630.2,1853
AT5G46730.1,1246
AT5G46730.2,925
AT5G46750.1,1587
AT5G46760.1,2569
AT5G46800.1,1469
AT5G46800.2,1693
AT5G46800.3,1593
AT5G46840.1,1771
AT5G46840.2,1656
AT5G46860.1,1443
AT5G47010.1,4547
AT5G47030.1,1228
AT5G47040.1,3259
AT5G47060.1,1135
AT5G47060.2,1191
AT5G47080.1,1567
AT5G47080.2,1562
AT5G47080.3,1595
AT5G47080.4,1552
AT5G47110.1,1185
AT5G47120.1,1303
AT5G47190.1,1009
AT5G47200.1,1154
AT5G47210.1,1606
AT5G47210.2,1302
AT5G47210.3,1523
AT5G47310.1,1269
AT5G47320.1,1170
AT5G47370.1,1423
AT5G47390.1,1679
AT5G47430.4,3879
AT5G47430.5,3978
AT5G47430.6,3517
AT5G47435.1,1187
AT5G47435.2,1563
AT5G47540.1,1698
AT5G47550.1,866
AT5G47560.1,2905
AT5G47570.1,794
AT5G47610.1,988
AT5G47620.1,1843
AT5G47620.2,2054
AT5G47620.3,1835
AT5G47620.4,2066
AT5G47620.5,2105
AT5G47640.1,1046
AT5G47680.1,1390
AT5G47690.1,5321
AT5G47690.2,5324
AT5G47690.3,5472
AT5G47690.4,5634
AT5G47700.1,915
AT5G47700.2,629
AT5G47710.1,1035
AT5G47710.2,1015
AT5G47710.3,992
AT5G47710.4,679
AT5G47750.1,2326
AT5G47770.1,1604
AT5G47780.1,2427
AT5G47820.1,4039
AT5G47820.2,3956
AT5G47840.1,1430
AT5G47840.2,1242
AT5G47860.1,1545
AT5G47870.1,848
AT5G47880.1,1847
AT5G47880.2,1817
AT5G47890.1,924
AT5G47930.1,718
AT5G47990.1,1910
AT5G48020.1,1621
AT5G48030.1,2067
AT5G48150.1,2048
AT5G48150.2,2128
AT5G48150.3,2117
AT5G48150.4,2135
AT5G48160.1,2209
AT5G48160.2,2091
AT5G48180.1,1729
AT5G48220.1,1493
AT5G48220.2,1664
AT5G48220.3,1732
AT5G48220.4,1306
AT5G48230.1,1938
AT5G48230.2,1868
AT5G48300.1,1898
AT5G48335.1,796
AT5G48380.1,2844
AT5G48385.1,2304
AT5G48470.1,1495
AT5G48480.1,1958
AT5G48485.1,813
AT5G48490.1,579
AT5G48500.1,1097
AT5G48545.1,1619
AT5G48545.2,2129
AT5G48545.3,1712
AT5G48580.1,1341
AT5G48590.1,1452
AT5G48620.1,4140
AT5G48620.2,3928
AT5G48620.3,3857
AT5G48620.4,3687
AT5G48620.5,3666
AT5G48620.6,3409
AT5G48655.1,1132
AT5G48655.2,2001
AT5G48655.3,1818
AT5G48655.4,2217
AT5G48655.5,1830
AT5G48655.6,1407
AT5G48680.1,1081
AT5G48760.1,940
AT5G48760.2,839
AT5G48790.1,1190
AT5G48790.2,1324
AT5G48810.1,797
AT5G48870.1,520
AT5G48880.1,1639
AT5G48880.2,2489
AT5G48880.3,1615
AT5G48880.4,1613
AT5G48900.1,1647
AT5G48930.1,1800
AT5G49030.1,3731
AT5G49030.2,3357
AT5G49030.3,4033
AT5G49100.1,1932
AT5G49230.1,1071
AT5G49230.2,1006
AT5G49360.1,2890
AT5G49400.1,1295
AT5G49450.1,907
AT5G49460.1,2449
AT5G49460.2,2637
AT5G49480.1,1194
AT5G49510.1,1303
AT5G49510.2,927
AT5G49540.1,978
AT5G49540.2,1231
AT5G49550.1,606
AT5G49645.1,706
AT5G49650.1,2883
AT5G49650.2,1983
AT5G49660.1,3357
AT5G49700.1,1642
AT5G49720.1,2540
AT5G49730.1,2675
AT5G49730.2,2757
AT5G49740.1,2640
AT5G49740.2,2721
AT5G49740.3,2757
AT5G49760.1,3539
AT5G49810.1,3693
AT5G49820.1,2046
AT5G49830.1,2966
AT5G49830.2,3035
AT5G49830.3,2942
AT5G49880.1,2684
AT5G49890.1,2982
AT5G49910.1,2467
AT5G49940.1,954
AT5G49940.2,958
AT5G49970.1,1975
AT5G49970.2,1843
AT5G49980.1,2523
AT5G50000.1,1760
AT5G50000.2,1957
AT5G50100.1,1032
AT5G50160.1,2520
AT5G50160.2,2605
AT5G50250.1,1136
AT5G50320.1,2406
AT5G50335.1,695
AT5G50380.1,2761
AT5G50430.1,1352
AT5G50430.2,1161
AT5G50430.3,1177
AT5G50460.1,909
AT5G50565.1,996
AT5G50565.5,1275
AT5G50580.1,1303
AT5G50580.2,1474
AT5G50665.1,993
AT5G50680.1,1432
AT5G50680.2,1275
AT5G50810.1,701
AT5G50850.1,1879
AT5G50870.1,1025
AT5G50870.2,1013
AT5G50920.1,3512
AT5G50950.1,1702
AT5G50950.2,2061
AT5G50950.3,1608
AT5G50960.1,1498
AT5G51010.1,886
AT5G51020.1,1161
AT5G51040.1,1079
AT5G51040.2,829
AT5G51040.3,867
AT5G51040.4,1281
AT5G51070.1,3504
AT5G51110.1,1586
AT5G51110.2,850
AT5G51120.1,1191
AT5G51120.2,1213
AT5G51140.1,1584
AT5G51140.2,1277
AT5G51150.1,2162
AT5G51200.1,5704
AT5G51200.2,6024
